1.729 11 6.877 -0.137 1.1843 -1.07687
1.729 20 6.712 0.207 6.69518 0.142761
1.974 11 6.712 -0.217 1.17618 -1.09834
1.974 12 1.471 0.272 1.46012 0.293066
2.212 13 2.706 -0.192 2.66322 -0.187542
2.212 16 5.214 -0.058 5.17056 -0.056039
2.212 20 6.712 0.134 6.66316 0.135934
2.212 12 1.448 0.271 1.44565 0.297161
2.448 13 2.691 -0.188 2.64946 -0.181213
2.448 16 5.312 -0.048 5.15644 -0.0486877
2.448 12 1.421 0.289 1.43179 0.307094
2.448 15 4.269 0.34 4.41935 0.358281
2.686 11 6.712 -0.214 1.15561 -1.13233
2.686 13 2.664 -0.189 2.63262 -0.189227
2.686 16 5.214 -0.055 5.13949 -0.0559172
2.687 20 6.612 0.139 6.63239 0.137016
2.687 19 8.074 0.258 8.04706 0.261292
2.687 12 1.411 0.295 1.41604 0.304203
2.925 13 2.653 -0.191 2.61656 -0.181918
2.925 16 5.214 -0.055 5.12292 -0.0472574
2.925 20 6.632 0.14 6.61559 0.146286
2.925 12 1.392 0.297 1.39955 0.315726
3.163 11 6.554 -0.217 1.14134 -1.15994
3.163 13 2.625 -0.191 2.59886 -0.192068
3.163 16 5.214 -0.053 5.10519 -0.0566697
3.163 20 6.585 0.14 6.59838 0.137345
3.164 12 1.374 0.303 1.38334 0.311324
3.403 13 2.619 -0.193 2.58523 -0.186676
3.403 16 5.132 -0.052 5.09112 -0.0501169
3.403 12 1.353 0.308 1.3694 0.320468
3.877 13 2.595 -0.196 2.55489 -0.194247
3.877 16 5.128 -0.055 5.06044 -0.0559867
3.877 20 6.554 0.146 6.55397 0.13947
3.877 12 1.333 0.311 1.34072 0.32271
4.114 11 6.554 -0.221 1.1202 -1.20283
4.114 13 2.561 -0.199 2.54333 -0.192839
4.114 16 5.119 -0.057 5.04865 -0.0537659
4.114 18 8.316 0.07 8.37919 0.0717686
4.114 12 1.314 0.315 1.32943 0.327758
4.353 13 2.562 -0.201 2.52923 -0.192816
4.353 16 5.19 -0.059 5.03423 -0.0527132
4.353 18 8.573 0.064 8.36474 0.0731366
4.353 12 1.307 0.315 1.31559 0.332259
4.59 12 1.289 0.32 1.30365 0.338205
4.826 13 2.523 -0.205 2.50199 -0.197314
4.827 16 5.119 -0.068 5.00655 -0.0554419
4.827 12 1.277 0.32 1.28954 0.336998
4.978 13 2.523 -0.205 2.49236 -0.192251
4.978 16 5.119 -0.068 4.99661 -0.0495306
4.978 12 1.277 0.32 1.27981 0.345126
5.129 13 2.523 -0.205 2.48484 -0.192403
5.129 16 5.119 -0.068 4.98891 -0.049087
5.129 12 1.277 0.32 1.2724 0.347489
5.427 13 2.493 -0.205 2.46895 -0.197999
5.427 16 5.119 -0.058 4.97286 -0.0537706
5.669 13 2.474 -0.203 2.45694 -0.200117
5.669 16 5.119 -0.056 4.96065 -0.0550727
5.669 12 1.227 0.337 1.24621 0.350032
5.905 13 2.467 -0.209 2.44367 -0.204509
5.905 16 5.04 -0.06 4.94714 -0.0585191
5.905 20 6.478 0.133 6.44156 0.140683
6.143 13 2.44 -0.209 2.43208 -0.198569
6.143 16 5.065 -0.06 4.93526 -0.0516426
6.143 20 6.404 0.138 6.4297 0.14798
6.143 12 1.205 0.34 1.22219 0.360648
6.382 13 2.454 -0.208 2.42155 -0.199745
6.382 16 5.04 -0.058 4.92453 -0.0520556
6.618 13 2.438 -0.208 2.40908 -0.201228
6.618 16 5.028 -0.056 4.91177 -0.0525556
6.618 12 1.188 0.331 1.20007 0.366717
6.856 13 2.403 -0.211 2.39755 -0.198781
6.856 16 5.039 -0.059 4.9 -0.0492171
6.856 12 1.169 0.351 1.18901 0.37364
7.092 13 2.398 -0.213 2.38449 -0.203764
7.092 16 4.978 -0.058 4.88663 -0.053138
7.092 18 8.316 0.071 8.21718 0.0757149
7.092 20 6.404 0.141 6.38136 0.148169
7.093 12 1.168 0.333 1.17638 0.373768
7.333 13 2.422 -0.197 2.37466 -0.201625
7.333 16 4.939 -0.06 4.8766 -0.0502497
7.333 12 1.14 0.358 1.16703 0.3799
7.572 13 2.387 -0.21 2.36279 -0.202128
7.572 16 4.952 -0.058 4.86447 -0.0498115
7.572 20 6.332 0.143 6.35938 0.152261
7.573 12 1.129 0.361 1.15569 0.384258
7.81 13 2.354 -0.221 2.35331 -0.208622
7.81 16 4.939 -0.058 4.85485 -0.0556475
8.048 13 2.356 -0.213 2.33733 -0.201706
8.048 16 4.939 -0.058 4.83849 -0.0474005
8.049 20 6.368 0.149 6.33366 0.155568
8.049 12 1.109 0.367 1.13157 0.395492
8.288 13 2.344 -0.218 2.32695 -0.206711
8.288 16 4.95 -0.059 4.8279 -0.051601
8.289 20 6.356 0.146 6.32319 0.15173
8.289 12 1.106 0.353 1.1218 0.395046
8.53 16 4.866 -0.061 4.81671 -0.0565736
8.53 12 1.109 0.343 1.11157 0.394212
8.686 12 1.109 0.343 1.10563 0.392999
8.843 13 2.337 -0.222 2.30404 -0.212853
8.843 16 4.866 -0.061 4.80455 -0.0559316
8.844 12 1.109 0.343 1.1003 0.399208
9.126 13 2.313 -0.225 2.29077 -0.218047
9.126 16 4.868 -0.068 4.791 -0.0600626
9.126 20 6.261 0.141 6.2867 0.144546
9.373 13 2.292 -0.224 2.28198 -0.214071
9.373 16 4.854 -0.061 4.78199 -0.0553089
9.628 13 2.277 -0.223 2.27101 -0.214551
9.628 16 4.875 -0.057 4.77081 -0.0549062
9.628 18 8.074 0.071 8.10154 0.0763112
9.628 20 6.404 0.149 6.26669 0.150419
9.876 13 2.271 -0.222 2.25998 -0.215292
9.876 16 4.854 -0.059 4.7595 -0.0546725
9.876 20 6.332 0.153 6.25546 0.151063
10.35 16 4.854 -0.051 4.73998 -0.0377772
10.583 16 4.854 -0.006 4.7375 -0.011618
10.818 13 2.289 -0.103 2.22567 -0.0715738
10.818 16 4.854 0.079 4.72443 0.0920167
11.052 13 2.296 -0.027 2.21441 0.0161161
11.287 13 2.288 0.039 2.20118 0.0979211
11.526 14 3.21 -0.377 3.35716 -0.35977
11.526 13 2.241 0.133 2.18666 0.150147
11.527 16 4.583 0.303 4.68601 0.314974
11.772 13 2.216 0.183 2.17228 0.198157
12.251 13 2.131 0.287 2.14431 0.315053
12.494 16 4.144 0.498 4.62978 0.530433
12.757 14 3.337 -0.122 3.28109 -0.109102
12.757 13 2.032 0.384 2.11015 0.416164
13.022 13 2.012 0.402 2.09511 0.412124
13.288 13 1.991 0.396 2.07707 0.420167
13.55 14 3.292 -0.126 3.22877 -0.117394
13.55 13 1.965 0.407 2.06193 0.419927
13.786 13 1.955 0.407 2.04648 0.428984
14.021 13 1.94 0.403 2.03329 0.423267
14.256 13 1.924 0.408 2.01732 0.431976
14.491 13 1.904 0.408 2.00272 0.429628
14.729 13 1.889 0.412 1.98799 0.433999
14.963 13 1.884 0.413 1.97352 0.440528
15.197 13 1.855 0.419 1.95956 0.437909
15.431 13 1.833 0.427 1.94539 0.449933
15.669 14 3.149 -0.129 3.08637 -0.1254
15.669 13 1.822 0.43 1.93106 0.447481
15.904 13 1.807 0.431 1.9156 0.452792
16.139 13 1.793 0.437 1.90146 0.458589
16.376 14 3.093 -0.133 3.03833 -0.123526
16.376 13 1.775 0.44 1.8873 0.462403
16.61 13 1.775 0.438 1.87326 0.47164
16.844 14 3.051 -0.135 3.00693 -0.13012
16.844 13 1.747 0.445 1.85971 0.464838
17.079 13 1.723 0.45 1.84467 0.475013
17.314 14 3.034 -0.135 2.97716 -0.121468
17.315 13 1.709 0.455 1.832 0.481959
17.55 14 3.036 -0.136 2.96038 -0.130628
17.784 13 1.69 0.458 1.80404 0.48802
18.02 13 1.659 0.474 1.78927 0.485619
18.254 13 1.646 0.47 1.77523 0.493159
18.486 13 1.649 0.468 1.76179 0.500852
18.955 13 1.606 0.483 1.73286 0.509196
19.191 13 1.601 0.482 1.71939 0.509105
19.425 13 1.568 0.49 1.70648 0.516679
19.661 11 5.414 0.421 0.839569 -1.45753
19.661 13 1.567 0.491 1.69288 0.519043
19.896 13 1.55 0.487 1.67925 0.520388
20.13 14 2.853 -0.131 2.788 -0.135914
20.384 13 1.517 0.501 1.65023 0.530669
20.87 13 1.468 0.51 1.62301 0.541351
21.591 14 2.808 -0.077 2.69313 -0.0658641
21.831 14 2.795 -0.051 2.67845 -0.0526021
22.072 14 2.781 -0.053 2.66253 -0.0576848
24.766 14 2.549 0.118 2.4878 0.128979
25.799 14 2.451 0.201 2.42216 0.218165
30.736 10 3.306 -0.555 3.72756 -0.550956
33.547 10 3.403 -0.404 3.56946 -0.392031
33.771 10 3.436 -0.356 3.55752 -0.326772
34.002 10 3.451 -0.324 3.54272 -0.312417
34.237 10 3.426 -0.326 3.52856 -0.314012
34.72 10 3.415 -0.318 3.49824 -0.315246
34.949 10 3.453 -0.245 3.48721 -0.222179
35.416 10 3.471 -0.236 3.45708 -0.226229
35.649 10 3.45 -0.237 3.4413 -0.229788
35.882 10 3.414 -0.243 3.42575 -0.232509
36.339 10 3.444 -0.16 3.40058 -0.154192
36.57 10 3.436 -0.156 3.38702 -0.152276
36.803 10 3.43 -0.155 3.36926 -0.147723
37.264 10 3.444 -0.107 3.34217 -0.0873907
37.494 10 3.444 -0.066 3.32774 -0.0591646
37.723 10 3.399 -0.065 3.31166 -0.0577737
38.417 10 3.355 0.013 3.26805 0.0280235
39.34 10 3.299 0.016 3.20844 0.0262224
39.567 10 3.287 0.034 3.19135 0.0671771
39.808 9 1.368 -0.494 1.47371 -0.472546
39.808 10 3.251 0.094 3.17974 0.0991963
40.057 10 3.231 0.1 3.16293 0.103419
40.552 10 3.186 0.104 3.13048 0.111542
40.787 10 3.143 0.164 3.11791 0.197785
41.021 9 1.364 -0.409 1.40473 -0.396757
41.022 10 3.134 0.19 3.10212 0.20277
41.255 10 3.115 0.193 3.08825 0.201164
41.486 10 3.109 0.185 3.0726 0.200433
41.714 10 3.055 0.222 3.05728 0.236464
41.947 10 3.032 0.266 3.04559 0.276941
42.644 10 2.981 0.279 3.00134 0.287675
42.872 10 2.921 0.327 2.98789 0.357136
43.104 10 2.863 0.37 2.9741 0.375327
43.57 10 2.835 0.374 2.9438 0.385039
43.803 10 2.812 0.376 2.9291 0.386577
44.033 10 2.781 0.387 2.91332 0.408713
44.264 9 1.238 -0.213 1.20623 -0.205408
44.498 9 1.227 -0.215 1.19212 -0.201419
45.192 9 1.176 -0.227 1.14672 -0.152999
45.428 9 1.18 -0.129 1.13313 -0.124472
45.661 9 1.167 -0.139 1.11802 -0.126849
45.894 9 1.189 -0.094 1.10408 -0.126779
46.13 9 1.132 -0.138 1.08537 -0.120365
46.36 9 1.116 -0.085 1.07245 -0.0650842
46.823 9 1.118 -0.029 1.04229 -0.0534755
48.217 8 2.205 -0.545 2.46988 -0.527994
48.449 8 2.225 -0.522 2.45586 -0.506909
48.682 8 2.2 -0.524 2.44226 -0.510127
48.917 8 2.184 -0.526 2.4288 -0.510174
49.149 8 2.186 -0.516 2.41452 -0.501231
49.618 8 2.187 -0.489 2.38617 -0.474269
50.084 8 2.206 -0.46 2.35831 -0.441611
50.336 7 3.688 -0.537 4.17436 -0.537059
50.336 8 2.249 -0.384 2.3503 -0.383807
50.571 7 3.811 -0.475 4.1644 -0.450264
50.571 8 2.283 -0.336 2.33962 -0.297353
50.804 6 3.665 -0.555 4.13369 -0.550764
50.805 7 3.971 -0.378 4.15637 -0.373984
50.805 8 2.33 -0.227 2.33091 -0.221478
51.042 6 3.74 -0.491 4.12585 -0.468068
51.042 7 4.027 -0.31 4.1477 -0.290928
51.042 8 2.359 -0.162 2.32176 -0.138579
51.28 6 3.846 -0.423 4.11769 -0.389687
51.28 7 4.114 -0.245 4.13893 -0.212179
51.28 8 2.364 -0.092 2.31267 -0.0597534
51.516 8 2.383 0.014 2.30367 0.00612547
51.753 6 4.038 -0.269 4.10172 -0.248635
51.753 7 4.223 -0.088 4.12209 -0.0704106
51.753 8 2.372 0.054 2.2955 0.0824849
51.99 6 4.11 -0.205 4.09364 -0.183104
51.99 7 4.217 -0.033 4.1138 -0.00452181
51.991 8 2.341 0.116 2.28724 0.148839
52.23 6 4.164 -0.122 4.08555 -0.127241
52.23 7 4.19 0.051 4.10551 0.0516999
52.23 8 2.306 0.204 2.27901 0.205555
52.47 6 4.186 -0.08 4.07874 -0.0915721
52.47 7 4.158 0.103 4.09879 0.0876655
52.47 8 2.276 0.245 2.27253 0.242182
52.711 6 4.148 -0.022 4.06499 -0.0237982
52.711 7 4.144 0.167 4.08503 0.156046
52.712 8 2.221 0.309 2.25911 0.31172
52.953 6 4.156 0.019 4.05403 0.0207696
52.953 7 4.104 0.198 4.074 0.201102
52.954 8 2.19 0.343 2.24783 0.359265
53.199 6 4.199 0.038 4.04162 0.038539
53.199 7 4.092 0.219 4.06177 0.21942
53.199 8 2.165 0.373 2.23656 0.377243
53.441 6 4.114 0.033 4.02968 0.0358772
53.441 7 4.044 0.213 4.05012 0.217286
53.441 8 2.154 0.37 2.22549 0.376461
53.685 6 4.101 0.036 4.01752 0.0397967
53.685 7 4.041 0.218 4.03825 0.221746
53.685 8 2.141 0.374 2.21419 0.3823
53.929 6 4.096 0.032 4.00547 0.0360798
53.929 7 4.027 0.208 4.02646 0.218569
53.929 8 2.135 0.373 2.20296 0.380479
54.171 6 4.099 0.024 3.99249 0.0409884
54.171 7 4.027 0.219 4.01363 0.224066
54.171 8 2.123 0.374 2.19062 0.387323
54.416 6 4.09 0.031 3.98005 0.0389016
54.416 7 4.027 0.217 4.00149 0.222543
54.416 8 2.113 0.376 2.17908 0.387255
54.66 6 4.085 0.036 3.96701 0.044425
54.66 7 3.999 0.22 3.98868 0.228663
54.66 8 2.087 0.38 2.16686 0.39485
54.906 6 4.041 0.038 3.95418 0.0445746
54.906 7 3.971 0.22 3.9761 0.229402
54.906 8 2.078 0.382 2.15488 0.397079
55.149 6 4.027 0.035 3.94341 0.04182
55.149 7 3.964 0.22 3.96563 0.227143
55.149 8 2.064 0.386 2.14498 0.396163
55.393 8 2.057 0.383 2.13611 0.398109
55.633 7 3.938 0.22 3.94593 0.225717
55.633 8 2.041 0.387 2.12635 0.397268
56.114 8 2.024 0.388 2.10833 0.398621
56.356 8 2.016 0.391 2.09817 0.397632
56.594 8 1.998 0.396 2.0891 0.399567
56.834 8 1.991 0.396 2.07934 0.405246
57.072 6 3.963 0.037 3.86233 0.0424619
57.072 8 1.993 0.399 2.07029 0.411027
57.311 8 1.985 0.396 2.06079 0.411895
57.548 8 1.984 0.403 2.05221 0.414505
57.787 6 3.919 0.035 3.8332 0.0407128
57.787 8 1.958 0.403 2.04322 0.414452
58.026 8 1.945 0.405 2.03262 0.415262
58.264 8 1.945 0.402 2.02354 0.415106
58.505 8 1.926 0.406 2.0149 0.415956
58.744 7 3.811 0.214 3.81706 0.230078
58.744 8 1.91 0.409 2.00476 0.419152
58.982 8 1.899 0.415 1.99543 0.420363
59.218 8 1.889 0.409 1.98658 0.426276
59.457 8 1.887 0.419 1.9775 0.428445
59.696 8 1.869 0.419 1.96867 0.432979
59.935 7 3.761 0.234 3.76782 0.240905
59.935 8 1.857 0.425 1.95841 0.437131
60.172 6 3.815 0.034 3.73064 0.045619
60.173 8 1.853 0.422 1.94925 0.439199
60.413 7 3.761 0.228 3.74748 0.23767
60.413 8 1.849 0.425 1.93955 0.437251
60.647 8 1.845 0.402 1.93077 0.409168
61.123 8 1.873 0.338 1.91402 0.35178
61.398 6 3.771 -0.052 3.68273 -0.0441312
61.398 7 3.772 0.147 3.71099 0.154094
61.398 8 1.863 0.347 1.90517 0.359132
61.675 6 3.764 -0.052 3.6724 -0.0441811
61.675 7 3.778 0.147 3.70075 0.154598
61.676 8 1.855 0.348 1.89545 0.361105
61.926 8 1.843 0.348 1.88802 0.357153
62.164 8 1.832 0.349 1.87997 0.359191
62.404 8 1.828 0.354 1.8724 0.36421
62.642 8 1.816 0.356 1.86466 0.368664
62.881 8 1.812 0.352 1.85728 0.364788
63.121 8 1.807 0.355 1.84963 0.364058
63.36 8 1.796 0.359 1.84318 0.369232
63.6 8 1.788 0.357 1.83553 0.36749
63.835 8 1.78 0.353 1.82776 0.363726
64.068 8 1.81 0.279 1.81586 0.270499
64.301 8 1.835 0.218 1.80406 0.184279
64.533 8 1.85 0.095 1.79276 0.102454
64.766 8 1.851 0.019 1.78053 0.00721174
65.001 7 3.551 -0.251 3.57072 -0.254844
65.248 8 1.824 -0.046 1.76303 -0.0366878
65.483 8 1.821 -0.046 1.7539 -0.0360332
65.724 6 3.215 -0.483 3.52139 -0.466477
65.724 7 3.527 -0.27 3.54683 -0.259062
65.724 8 1.815 -0.047 1.74535 -0.0341359
65.96 6 3.185 -0.484 3.51522 -0.468378
65.96 7 3.49 -0.272 3.54014 -0.260579
65.96 8 1.799 -0.048 1.73842 -0.0353028
66.2 8 1.799 -0.049 1.72978 -0.0310771
66.439 8 1.792 -0.047 1.72021 -0.0334664
66.675 7 3.46 -0.273 3.5163 -0.259727
66.675 8 1.782 -0.048 1.71358 -0.0333925
66.916 8 1.777 -0.046 1.71276 -0.0324934
67.156 7 3.486 -0.273 3.5144 -0.262491
67.156 8 1.777 -0.048 1.71159 -0.0360696
67.4 6 3.182 -0.487 3.48607 -0.470714
67.4 7 3.466 -0.273 3.50833 -0.261072
67.4 8 1.777 -0.048 1.7053 -0.034337
67.641 6 3.178 -0.489 3.4792 -0.471932
67.641 7 3.515 -0.271 3.50087 -0.261853
67.641 8 1.775 -0.048 1.69758 -0.0347162
67.882 6 3.172 -0.484 3.47229 -0.468904
67.882 7 3.453 -0.269 3.49333 -0.258383
67.883 8 1.755 -0.043 1.68973 -0.0308798
68.121 6 3.179 -0.486 3.46495 -0.473897
68.121 7 3.453 -0.27 3.48537 -0.262905
68.121 8 1.75 -0.044 1.68148 -0.0349671
68.361 6 3.147 -0.489 3.45823 -0.476575
68.361 7 3.444 -0.269 3.47808 -0.265151
68.361 8 1.739 -0.047 1.67395 -0.0367889
68.598 6 3.149 -0.488 3.45008 -0.478406
68.598 7 3.424 -0.272 3.46922 -0.266455
68.598 8 1.732 -0.044 1.66477 -0.0376134
68.839 6 3.125 -0.492 3.44323 -0.480808
68.839 7 3.41 -0.275 3.46173 -0.268411
68.839 8 1.719 -0.047 1.65696 -0.0392219
69.075 6 3.14 -0.493 3.43683 -0.484716
69.075 7 3.431 -0.274 3.45481 -0.271902
69.075 8 1.719 -0.046 1.64983 -0.0422711
69.317 8 1.702 -0.046 1.64117 -0.0412362
69.554 7 3.381 -0.276 3.43823 -0.266284
69.554 8 1.699 -0.046 1.63244 -0.0360016
69.79 8 1.69 -0.048 1.62602 -0.0368987
70.022 8 1.676 -0.089 1.61609 -0.0838192
70.277 7 3.263 -0.363 3.41069 -0.356641
70.277 8 1.657 -0.131 1.60379 -0.124961
70.519 8 1.646 -0.129 1.59814 -0.121758
70.755 8 1.642 -0.137 1.59338 -0.123939
70.99 8 1.643 -0.137 1.58639 -0.129369
71.229 7 3.277 -0.36 3.38925 -0.351553
71.229 8 1.634 -0.134 1.58104 -0.119379
71.468 7 3.228 -0.366 3.38299 -0.358834
71.469 8 1.621 -0.139 1.57442 -0.126489
71.706 8 1.623 -0.139 1.56841 -0.124091
71.94 8 1.599 -0.17 1.5581 -0.180966
72.175 8 1.572 -0.234 1.55031 -0.216401
